,address_id,place_type_id,room_type_id,number_of_persons_id,number_of_offers,average_rating,max_rating,min_rating
1672,0,16,430,3,1,8.5,8.5,8.5
1673,0,16,882,3,1,8.5,8.5,8.5
1674,0,16,204,0,1,8.5,8.5,8.5
1675,0,16,928,2,1,8.5,8.5,8.5
1676,7,16,329,1,1,8.4,8.4,8.4
1677,7,16,1538,1,1,8.4,8.4,8.4
1678,7,16,421,2,1,8.4,8.4,8.4
1679,7,16,190,2,1,8.4,8.4,8.4
1680,7,16,375,1,1,8.4,8.4,8.4
1681,7,16,543,3,1,8.4,8.4,8.4
1682,7,16,323,2,1,8.4,8.4,8.4
1683,7,16,1206,4,1,8.4,8.4,8.4
1684,104,16,1040,1,1,8.3,8.3,8.3
1685,104,16,607,1,1,8.1,8.1,8.1
1686,104,16,438,1,1,8.5,8.5,8.5
1687,104,16,1462,1,1,8.3,8.3,8.3
1688,104,16,720,1,1,8.3,8.3,8.3
1689,104,16,593,1,1,8.3,8.3,8.3
1690,104,16,120,1,1,8.1,8.1,8.1
1691,104,16,1559,0,1,8.1,8.1,8.1
1692,104,16,712,1,1,8.1,8.1,8.1
1693,104,16,1427,1,1,8.5,8.5,8.5
1694,104,16,168,1,1,8.3,8.3,8.3
1695,104,16,1132,0,1,8.5,8.5,8.5
1696,104,16,23,1,1,8.5,8.5,8.5
1697,104,16,938,2,1,8.5,8.5,8.5
1698,89,16,641,2,1,8.6,8.6,8.6
1699,89,16,607,1,1,8.6,8.6,8.6
1700,89,16,965,1,1,8.6,8.6,8.6
1701,89,16,309,1,1,8.6,8.6,8.6
1702,89,16,555,1,1,8.6,8.6,8.6
1703,89,16,631,3,1,8.6,8.6,8.6
1704,89,16,712,1,1,8.6,8.6,8.6
1705,89,16,394,1,1,8.6,8.6,8.6
1706,89,16,391,1,1,8.6,8.6,8.6
1707,41,16,692,4,1,8.6,8.6,8.6
1708,41,16,720,1,1,8.6,8.6,8.6
1709,41,16,90,2,1,8.6,8.6,8.6
1710,41,16,23,3,1,8.6,8.6,8.6
1711,1,16,607,1,1,9.2,9.2,9.2
1712,1,16,438,1,1,9.2,9.2,9.2
1713,1,16,1331,1,1,9.2,9.2,9.2
1714,1,16,902,1,1,9.2,9.2,9.2
1715,1,16,720,1,1,9.2,9.2,9.2
1716,1,16,1669,1,1,9.2,9.2,9.2
1717,1,16,1427,1,1,9.2,9.2,9.2
1718,1,16,1393,1,1,9.2,9.2,9.2
1719,8,16,382,1,1,9.1,9.1,9.1
1720,8,16,1425,1,1,9.1,9.1,9.1
1721,8,16,1334,1,1,9.1,9.1,9.1
1722,8,16,1375,1,1,9.1,9.1,9.1
1723,8,16,692,1,1,9.1,9.1,9.1
1724,8,16,194,1,1,9.1,9.1,9.1
1725,8,16,250,1,1,9.1,9.1,9.1
1726,8,16,1190,1,1,9.1,9.1,9.1
1727,8,16,1630,1,1,9.1,9.1,9.1
1728,8,16,1047,1,1,9.1,9.1,9.1
1729,8,16,809,1,1,9.1,9.1,9.1
1730,8,16,708,1,1,9.1,9.1,9.1
1731,8,16,431,1,1,9.1,9.1,9.1
1732,86,16,204,0,1,8.6,8.6,8.6
1733,86,16,120,1,1,8.6,8.6,8.6
1734,86,16,1668,1,1,8.6,8.6,8.6
1735,158,16,512,1,1,8.2,8.2,8.2
1736,158,16,665,1,1,8.0,8.0,8.0
1737,158,16,1491,1,1,8.0,8.0,8.0
1738,158,16,1333,1,1,8.0,8.0,8.0
1739,158,16,1335,2,1,8.0,8.0,8.0
1740,158,16,404,1,1,8.8,8.8,8.8
1741,158,16,893,1,1,8.2,8.2,8.2
1742,158,16,796,1,1,8.2,8.2,8.2
1743,158,16,777,1,1,8.8,8.8,8.8
1744,158,16,1659,1,1,8.1,8.1,8.1
1745,158,16,1158,0,1,8.2,8.2,8.2
1746,158,16,612,2,1,8.2,8.2,8.2
1747,158,16,965,1,1,8.0,8.0,8.0
1748,158,16,1298,1,1,8.2,8.2,8.2
1749,158,16,513,1,1,8.2,8.2,8.2
1750,158,16,329,1,1,8.0,8.0,8.0
1751,158,16,1107,1,1,8.1,8.1,8.1
1752,158,16,1041,2,1,8.0,8.0,8.0
1753,158,16,610,0,1,8.2,8.2,8.2
1754,158,16,902,1,1,8.2,8.2,8.2
1755,158,16,1538,1,1,8.0,8.0,8.0
1756,158,16,746,1,1,8.1,8.1,8.1
1757,158,16,1423,1,1,8.8,8.8,8.8
1758,158,16,366,1,1,8.1,8.1,8.1
1759,158,16,957,1,1,8.1,8.1,8.1
1760,158,16,586,1,1,8.8,8.8,8.8
1761,158,16,784,0,1,8.2,8.2,8.2
1762,158,16,838,1,1,8.8,8.8,8.8
1763,158,16,522,1,1,8.8,8.8,8.8
1764,158,16,1605,2,1,8.8,8.8,8.8
1765,158,16,1279,1,1,8.1,8.1,8.1
1766,158,16,1004,1,1,8.1,8.1,8.1
1767,158,16,782,1,1,8.1,8.1,8.1
1768,158,16,1669,1,1,8.2,8.2,8.2
1769,158,16,204,0,1,8.2,8.2,8.2
1770,158,16,120,1,1,8.1,8.1,8.1
1771,158,16,394,1,1,8.0,8.0,8.0
1772,158,16,244,1,1,8.1,8.1,8.1
1773,158,16,1067,1,1,8.1,8.1,8.1
1774,158,16,1316,1,1,8.1,8.1,8.1
1775,158,16,1168,1,1,8.1,8.1,8.1
1776,158,16,1632,1,1,8.2,8.2,8.2
1777,125,16,404,1,1,8.4,8.4,8.4
1778,125,16,902,3,1,8.4,8.4,8.4
1779,125,16,631,2,1,8.4,8.4,8.4
1780,125,16,720,2,1,8.4,8.4,8.4
1781,125,16,1427,1,1,8.4,8.4,8.4
1782,129,16,1659,1,1,8.0,8.0,8.0
1783,129,16,513,1,1,8.6,8.6,8.6
1784,129,16,902,1,1,8.0,8.0,8.0
1785,129,16,932,1,1,8.0,8.0,8.0
1786,129,16,720,1,1,8.6,8.6,8.6
1787,129,16,842,1,1,8.0,8.0,8.0
1788,129,16,120,1,1,8.6,8.6,8.6
1789,129,16,394,1,1,8.6,8.6,8.6
1790,109,16,607,1,1,8.1,8.1,8.1
1791,109,16,1158,0,1,8.1,8.1,8.1
1792,109,16,1603,0,1,8.1,8.1,8.1
1793,109,16,1309,3,1,8.1,8.1,8.1
1794,109,16,253,0,1,8.1,8.1,8.1
1795,109,16,253,1,1,8.1,8.1,8.1
1796,109,16,784,0,1,8.1,8.1,8.1
1797,109,16,1428,1,1,8.1,8.1,8.1
1798,109,16,489,0,1,8.1,8.1,8.1
1799,109,16,1324,1,1,8.1,8.1,8.1
1800,109,16,1442,1,1,8.1,8.1,8.1
1801,109,16,283,0,1,8.1,8.1,8.1
1802,109,16,394,1,1,8.0,8.0,8.0
1803,109,16,698,1,1,8.0,8.0,8.0
1804,109,16,1393,1,1,8.0,8.0,8.0
1805,111,16,1462,1,1,8.0,8.0,8.0
1806,111,16,692,2,1,8.0,8.0,8.0
1807,111,16,1041,1,1,8.0,8.0,8.0
1808,111,16,631,3,1,8.0,8.0,8.0
1809,111,16,430,1,1,8.0,8.0,8.0
1810,111,16,1427,1,1,8.0,8.0,8.0
1811,111,16,698,1,1,8.0,8.0,8.0
1812,111,16,1132,0,1,8.0,8.0,8.0
1813,58,16,796,1,1,8.2,8.2,8.2
1814,58,16,309,1,1,8.0,8.0,8.0
1815,58,16,1046,1,1,8.2,8.2,8.2
1816,58,16,253,3,1,8.4,8.4,8.4
1817,58,16,214,1,1,8.4,8.4,8.4
1818,58,16,842,2,1,8.2,8.2,8.2
1819,58,16,204,0,1,8.0,8.0,8.0
1820,58,16,326,4,1,8.0,8.0,8.0
1821,58,16,447,2,1,8.1,8.1,8.1
1822,58,16,394,2,1,8.0,8.0,8.0
1823,58,16,156,1,1,8.2,8.2,8.2
1824,58,16,1168,1,1,8.4,8.4,8.4
1825,58,16,91,1,1,8.4,8.4,8.4
1826,58,16,1481,2,1,8.1,8.1,8.1
1827,58,16,928,2,1,8.0,8.0,8.0
1828,58,16,737,1,1,8.0,8.0,8.0
1829,78,16,1308,1,1,8.2,8.2,8.2
1830,78,16,563,2,1,8.2,8.2,8.2
1831,78,16,1397,0,1,8.2,8.2,8.2
1832,78,16,737,1,1,8.2,8.2,8.2
1833,15,16,692,2,1,8.8,8.8,8.8
1834,15,16,874,1,1,8.8,8.8,8.8
1835,15,16,720,1,1,8.8,8.8,8.8
1836,15,16,593,2,1,8.8,8.8,8.8
1837,15,16,23,1,1,8.8,8.8,8.8
1838,90,16,438,2,1,8.2,8.2,8.2
1839,90,16,692,1,1,8.2,8.2,8.2
1840,90,16,902,2,1,8.2,8.2,8.2
1841,90,16,1637,3,1,8.2,8.2,8.2
1842,49,16,692,1,1,8.0,8.0,8.0
1843,49,16,309,1,1,8.0,8.0,8.0
1844,49,16,532,1,1,8.0,8.0,8.0
1845,49,16,737,1,1,8.0,8.0,8.0
1846,81,16,1049,1,1,8.1,8.1,8.1
1847,81,16,204,0,1,8.1,8.1,8.1
1848,81,16,1216,2,1,8.1,8.1,8.1
1849,81,16,1638,1,1,8.1,8.1,8.1
1850,147,16,430,4,1,7.9,7.9,7.9
1851,147,16,720,1,1,7.9,7.9,7.9
1852,147,16,720,3,1,8.2,8.2,8.2
1853,147,16,1015,2,1,8.2,8.2,8.2
1854,147,16,1427,0,1,8.2,8.2,8.2
1855,147,16,1380,1,1,8.2,8.2,8.2
1856,6,16,1503,1,1,8.4,8.4,8.4
1857,6,16,430,4,1,8.4,8.4,8.4
1858,6,16,822,3,1,8.4,8.4,8.4
1859,6,16,1236,1,1,8.4,8.4,8.4
1860,6,16,842,3,1,8.4,8.4,8.4
1861,6,16,162,2,1,8.4,8.4,8.4
1862,6,16,1419,3,1,8.4,8.4,8.4
1863,6,16,967,1,1,8.4,8.4,8.4
1864,6,16,136,2,1,8.4,8.4,8.4
1865,6,16,1177,1,1,8.4,8.4,8.4
1866,6,16,23,2,1,8.4,8.4,8.4
1867,142,16,512,1,1,9.2,9.2,9.2
1868,142,16,178,1,1,9.2,9.2,9.2
1869,142,16,922,1,1,8.3,8.3,8.3
1870,142,16,796,1,1,8.1,8.1,8.1
1871,142,16,1464,1,1,8.4,8.4,8.4
1872,142,16,944,1,1,8.4,8.4,8.4
1873,142,16,1153,1,1,8.4,8.4,8.4
1874,142,16,1050,1,1,8.4,8.4,8.4
1875,142,16,1158,0,1,8.3,8.3,8.3
1876,142,16,692,1,1,9.2,9.2,9.2
1877,142,16,657,2,1,8.4,8.4,8.4
1878,142,16,430,1,1,8.3,8.3,8.3
1879,142,16,1352,2,1,8.4,8.4,8.4
1880,142,16,288,1,1,9.2,9.2,9.2
1881,142,16,1483,2,1,8.4,8.4,8.4
1882,142,16,539,1,1,8.3,8.3,8.3
1883,142,16,1669,1,1,9.2,9.2,9.2
1884,142,16,1669,3,1,8.3,8.3,8.3
1885,142,16,204,0,1,8.1,8.1,8.1
1886,142,16,120,1,1,8.3,8.3,8.3
1887,142,16,1559,0,1,8.3,8.3,8.3
1888,142,16,1383,2,1,9.2,9.2,9.2
1889,142,16,1177,1,1,9.2,9.2,9.2
1890,142,16,928,2,1,8.1,8.1,8.1
1891,94,16,14,1,1,8.4,8.4,8.4
1892,94,16,1046,1,1,8.4,8.4,8.4
1893,94,16,819,1,1,8.4,8.4,8.4
1894,94,16,120,1,1,8.4,8.4,8.4
1895,94,16,712,1,1,8.4,8.4,8.4
1896,60,16,1502,1,1,8.9,8.9,8.9
1897,60,16,258,1,1,8.0,8.0,8.0
1898,60,16,796,2,1,8.7,8.7,8.7
1899,60,16,1125,5,1,9.2,9.2,9.2
1900,60,16,438,1,1,8.9,8.9,8.9
1901,60,16,568,1,1,8.4,8.4,8.4
1902,60,16,843,1,1,8.4,8.4,8.4
1903,60,16,692,2,1,9.0,9.0,9.0
1904,60,16,612,2,1,9.2,9.2,9.2
1905,60,16,1182,2,1,8.2,8.2,8.2
1906,60,16,520,0,1,8.2,8.2,8.2
1907,60,16,127,0,1,8.2,8.2,8.2
1908,60,16,1320,0,1,8.2,8.2,8.2
1909,60,16,1308,1,1,8.2,8.2,8.2
1910,60,16,1213,1,1,8.2,8.2,8.2
1911,60,16,1503,1,1,9.0,9.0,9.0
1912,60,16,1503,3,1,9.0,9.0,9.0
1913,60,16,1228,1,1,9.0,9.0,9.0
1914,60,16,794,1,1,9.0,9.0,9.0
1915,60,16,951,2,1,8.2,8.2,8.2
1916,60,16,181,1,1,8.1,8.1,8.1
1917,60,16,1342,1,1,8.1,8.1,8.1
1918,60,16,762,1,1,9.2,9.2,9.2
1919,60,16,892,1,1,8.1,8.1,8.1
1920,60,16,146,0,1,8.2,8.2,8.2
1921,60,16,1272,0,1,8.2,8.2,8.2
1922,60,16,1461,1,1,8.2,8.2,8.2
1923,60,16,677,1,1,8.2,8.2,8.2
1924,60,16,133,1,1,8.2,8.2,8.2
1925,60,16,1232,2,1,8.2,8.2,8.2
1926,60,16,611,2,1,8.2,8.2,8.2
1927,60,16,1322,1,1,8.4,8.4,8.4
1928,60,16,902,2,1,8.7,8.7,8.7
1929,60,16,1143,2,1,9.3,9.3,9.3
1930,60,16,631,1,1,8.8,8.8,8.8
1931,60,16,830,1,1,8.0,8.0,8.0
1932,60,16,1051,1,1,8.8,8.8,8.8
1933,60,16,318,1,1,8.8,8.8,8.8
1934,60,16,95,2,1,8.8,8.8,8.8
1935,60,16,1409,2,1,8.8,8.8,8.8
1936,60,16,1136,2,1,8.7,8.7,8.7
1937,60,16,475,1,1,8.4,8.4,8.4
1938,60,16,1628,1,1,8.4,8.4,8.4
1939,60,16,1438,3,1,9.2,9.2,9.2
1940,60,16,430,1,1,8.8,8.8,8.8
1941,60,16,430,2,1,8.9,8.9,8.9
1942,60,16,1395,1,1,8.8,8.8,8.8
1943,60,16,18,1,1,8.8,8.8,8.8
1944,60,16,930,2,1,8.8,8.8,8.8
1945,60,16,771,1,1,9.1,9.1,9.1
1946,60,16,400,17,1,9.5,9.5,9.5
1947,60,16,747,3,1,8.3,8.3,8.3
1948,60,16,883,3,1,8.3,8.3,8.3
1949,60,16,822,1,1,9.2,9.2,9.2
1950,60,16,1046,1,1,9.0,9.0,9.0
1951,60,16,819,2,1,9.0,9.0,9.0
1952,60,16,672,1,1,8.3,8.3,8.3
1953,60,16,1086,1,1,8.3,8.3,8.3
1954,60,16,878,1,1,8.4,8.4,8.4
1955,60,16,1650,1,1,8.4,8.4,8.4
1956,60,16,463,1,1,9.2,9.2,9.2
1957,60,16,879,1,1,9.0,9.0,9.0
1958,60,16,1408,5,1,9.2,9.2,9.2
1959,60,16,1381,1,1,9.1,9.1,9.1
1960,60,16,726,3,1,9.2,9.2,9.2
1961,60,16,182,3,1,9.0,9.0,9.0
1962,60,16,424,1,1,9.2,9.2,9.2
1963,60,16,750,1,1,9.2,9.2,9.2
1964,60,16,369,4,1,9.0,9.0,9.0
1965,60,16,1163,3,1,9.2,9.2,9.2
1966,60,16,70,2,1,8.3,8.3,8.3
1967,60,16,1144,2,1,8.3,8.3,8.3
1968,60,16,749,1,1,9.2,9.2,9.2
1969,60,16,842,2,1,8.1,8.1,8.1
1970,60,16,978,5,1,8.3,8.3,8.3
1971,60,16,593,1,1,9.0,9.0,9.0
1972,60,16,1637,3,1,9.0,9.0,9.0
1973,60,16,361,3,1,8.1,8.1,8.1
1974,60,16,1669,1,1,9.0,9.0,9.0
1975,60,16,1669,2,1,8.1,8.1,8.1
1976,60,16,1587,3,1,8.5,8.5,8.5
1977,60,16,1302,1,1,8.5,8.5,8.5
1978,60,16,204,0,1,8.3,8.3,8.3
1979,60,16,564,0,1,9.2,9.2,9.2
1980,60,16,1533,1,1,9.1,9.1,9.1
1981,60,16,1435,4,1,8.4,8.4,8.4
1982,60,16,780,1,1,8.5,8.5,8.5
1983,60,16,160,2,1,8.7,8.7,8.7
1984,60,16,269,4,1,9.0,9.0,9.0
1985,60,16,99,1,1,8.8,8.8,8.8
1986,60,16,410,1,1,8.8,8.8,8.8
1987,60,16,1559,0,1,8.1,8.1,8.1
1988,60,16,1569,3,1,9.0,9.0,9.0
1989,60,16,1015,2,1,8.1,8.1,8.1
1990,60,16,394,0,1,8.6,8.6,8.6
1991,60,16,394,2,1,8.6,8.6,8.6
1992,60,16,1467,0,1,8.2,8.2,8.2
1993,60,16,1512,0,1,8.2,8.2,8.2
1994,60,16,1106,1,1,8.2,8.2,8.2
1995,60,16,1532,1,1,8.2,8.2,8.2
1996,60,16,145,2,1,8.2,8.2,8.2
1997,60,16,1383,2,1,8.2,8.2,8.2
1998,60,16,1339,4,1,8.3,8.3,8.3
1999,60,16,1229,1,1,9.0,9.0,9.0
2000,60,16,1126,1,1,9.0,9.0,9.0
2001,60,16,179,1,1,9.2,9.2,9.2
2002,60,16,136,2,1,9.0,9.0,9.0
2003,60,16,1000,1,1,9.2,9.2,9.2
2004,60,16,43,1,1,9.1,9.1,9.1
2005,60,16,1612,4,1,8.4,8.4,8.4
2006,60,16,1427,0,1,8.6,8.6,8.6
2007,60,16,525,1,1,8.6,8.6,8.6
2008,60,16,1380,1,1,8.4,8.4,8.4
2009,60,16,224,2,1,8.3,8.3,8.3
2010,60,16,907,2,1,8.3,8.3,8.3
2011,60,16,23,2,1,9.2,9.2,9.2
2012,60,16,926,5,1,9.2,9.2,9.2
2013,60,16,1364,2,1,9.2,9.2,9.2
2014,60,16,1311,2,1,8.3,8.3,8.3
2015,60,16,1181,1,1,8.1,8.1,8.1
2016,60,16,1072,3,1,9.2,9.2,9.2
2017,60,16,1021,3,1,9.2,9.2,9.2
2018,60,16,192,3,1,8.5,8.5,8.5
2019,60,16,945,5,1,9.2,9.2,9.2
2020,60,16,753,5,1,8.9,8.9,8.9
2021,60,16,1413,7,1,9.2,9.2,9.2
2022,46,16,309,1,1,8.7,8.7,8.7
2023,46,16,1136,3,1,8.7,8.7,8.7
2024,46,16,481,0,1,8.7,8.7,8.7
2025,46,16,928,2,1,8.7,8.7,8.7
2026,23,16,1056,1,1,9.0,9.0,9.0
2027,23,16,692,1,1,9.0,9.0,9.0
2028,23,16,1503,1,1,9.0,9.0,9.0
2029,23,16,918,0,1,9.0,9.0,9.0
2030,23,16,1519,3,1,9.0,9.0,9.0
2031,23,16,394,1,1,9.0,9.0,9.0
2032,23,16,1427,1,1,9.0,9.0,9.0
2033,112,16,25,1,1,9.0,9.0,9.0
2034,112,16,796,2,1,9.0,9.0,9.0
2035,112,16,309,1,1,9.0,9.0,9.0
2036,112,16,1609,1,1,9.0,9.0,9.0
2037,112,16,430,3,1,9.0,9.0,9.0
2038,112,16,506,0,1,9.0,9.0,9.0
2039,42,16,33,1,1,8.2,8.2,8.2
2040,42,16,871,1,1,8.2,8.2,8.2
2041,42,16,1607,1,1,8.2,8.2,8.2
2042,42,16,120,1,1,8.2,8.2,8.2
2043,42,16,1617,1,1,8.2,8.2,8.2
2044,42,16,594,1,1,8.2,8.2,8.2
2045,42,16,1403,1,1,8.2,8.2,8.2
2046,18,16,981,1,1,8.4,8.4,8.4
2047,18,16,178,1,1,9.1,9.1,9.1
2048,18,16,1362,1,1,8.4,8.4,8.4
2049,18,16,187,1,1,8.4,8.4,8.4
2050,18,16,805,1,1,8.4,8.4,8.4
2051,18,16,438,2,1,9.5,9.5,9.5
2052,18,16,1288,2,1,9.2,9.2,9.2
2053,18,16,1620,3,1,9.5,9.5,9.5
2054,18,16,965,1,1,8.4,8.4,8.4
2055,18,16,112,1,1,8.4,8.4,8.4
2056,18,16,351,1,1,8.4,8.4,8.4
2057,18,16,201,1,1,8.4,8.4,8.4
2058,18,16,1225,3,1,8.4,8.4,8.4
2059,18,16,318,1,1,8.4,8.4,8.4
2060,18,16,774,2,1,8.4,8.4,8.4
2061,18,16,430,4,1,9.1,9.1,9.1
2062,18,16,793,3,1,8.8,8.8,8.8
2063,18,16,1447,7,1,8.8,8.8,8.8
2064,18,16,1540,3,1,8.9,8.9,8.9
2065,18,16,879,3,1,8.9,8.9,8.9
2066,18,16,293,3,1,8.4,8.4,8.4
2067,18,16,842,2,1,8.4,8.4,8.4
2068,18,16,373,1,1,8.9,8.9,8.9
2069,18,16,1154,3,1,8.9,8.9,8.9
2070,18,16,1657,1,1,8.9,8.9,8.9
2071,18,16,1671,1,1,8.9,8.9,8.9
2072,18,16,1559,0,1,8.5,8.5,8.5
2073,18,16,1015,2,1,8.7,8.7,8.7
2074,18,16,394,1,1,9.1,9.1,9.1
2075,18,16,967,3,1,9.5,9.5,9.5
2076,18,16,1427,0,1,9.2,9.2,9.2
2077,18,16,419,1,1,9.5,9.5,9.5
2078,18,16,1223,4,1,8.5,8.5,8.5
2079,18,16,1168,2,1,8.9,8.9,8.9
2080,18,16,1393,1,1,9.5,9.5,9.5
2081,18,16,537,5,1,8.8,8.8,8.8
2082,18,16,61,1,1,8.9,8.9,8.9
2083,18,16,415,1,1,8.9,8.9,8.9
2084,18,16,737,1,1,8.4,8.4,8.4
2085,18,16,1632,1,1,8.5,8.5,8.5
2086,18,16,514,9,1,8.8,8.8,8.8
2087,18,16,1044,3,1,8.9,8.9,8.9
2088,114,16,309,1,1,8.6,8.6,8.6
2089,114,16,120,1,1,8.6,8.6,8.6
2090,114,16,928,1,1,8.6,8.6,8.6
2091,114,16,737,1,1,8.6,8.6,8.6
2092,61,16,607,1,1,8.4,8.4,8.4
2093,61,16,612,2,1,8.4,8.4,8.4
2094,61,16,842,1,1,8.4,8.4,8.4
2095,61,16,204,0,1,8.3,8.3,8.3
2096,61,16,120,1,1,8.3,8.3,8.3
2097,61,16,394,1,1,8.3,8.3,8.3
2098,61,16,955,1,1,8.4,8.4,8.4
2099,61,16,721,2,1,8.4,8.4,8.4
2100,61,16,96,1,1,8.4,8.4,8.4
2101,61,16,737,1,1,8.3,8.3,8.3
2102,5,16,1166,3,1,9.5,9.5,9.5
2103,5,16,1188,1,1,9.4,9.4,9.4
2104,5,16,796,1,1,9.5,9.5,9.5
2105,5,16,309,1,1,9.0,9.0,9.0
2106,5,16,1160,1,1,9.4,9.4,9.4
2107,5,16,1503,1,1,8.6,8.6,8.6
2108,5,16,1503,2,1,9.0,9.0,9.0
2109,5,16,762,1,1,8.6,8.6,8.6
2110,5,16,1609,1,1,9.7,9.7,9.7
2111,5,16,631,3,1,8.6,8.6,8.6
2112,5,16,475,2,1,9.3,9.3,9.3
2113,5,16,66,1,1,9.7,9.7,9.7
2114,5,16,1253,3,1,9.4,9.4,9.4
2115,5,16,686,4,1,9.7,9.7,9.7
2116,5,16,1526,1,1,9.0,9.0,9.0
2117,5,16,1662,3,1,9.3,9.3,9.3
2118,5,16,1087,0,1,9.4,9.4,9.4
2119,5,16,1015,2,1,9.3,9.3,9.3
2120,5,16,967,4,1,9.3,9.3,9.3
2121,5,16,136,3,1,9.4,9.4,9.4
2122,5,16,1011,1,1,9.0,9.0,9.0
2123,5,16,1223,6,1,9.5,9.5,9.5
2124,5,16,928,2,1,8.6,8.6,8.6
2125,5,16,1639,2,1,9.4,9.4,9.4
2126,5,16,1252,2,1,9.4,9.4,9.4
2127,5,16,1448,1,1,9.3,9.3,9.3
2128,105,16,508,2,1,9.5,9.5,9.5
2129,105,16,910,1,1,9.5,9.5,9.5
2130,105,16,1659,2,1,8.5,8.5,8.5
2131,105,16,1609,1,1,9.5,9.5,9.5
2132,105,16,475,5,1,9.5,9.5,9.5
2133,105,16,860,5,1,8.5,8.5,8.5
2134,105,16,500,2,1,8.5,8.5,8.5
2135,105,16,882,3,1,9.5,9.5,9.5
2136,105,16,1167,3,1,9.5,9.5,9.5
2137,105,16,1676,0,1,9.5,9.5,9.5
2138,105,16,840,2,1,9.5,9.5,9.5
2139,57,16,796,1,1,8.7,8.7,8.7
2140,57,16,720,1,1,8.7,8.7,8.7
2141,57,16,380,1,1,8.7,8.7,8.7
2142,57,16,120,1,1,8.7,8.7,8.7
2143,33,16,1335,3,1,8.1,8.1,8.1
2144,33,16,607,1,1,8.1,8.1,8.1
2145,33,16,1386,0,1,8.1,8.1,8.1
2146,33,16,394,2,1,8.1,8.1,8.1
2147,64,16,25,1,1,8.9,8.9,8.9
2148,64,16,1312,1,1,8.9,8.9,8.9
2149,64,16,607,1,1,8.9,8.9,8.9
2150,64,16,832,3,1,8.9,8.9,8.9
2151,64,16,612,2,1,8.9,8.9,8.9
2152,2,16,25,1,1,8.2,8.2,8.2
2153,2,16,1358,10,1,8.2,8.2,8.2
2154,2,16,832,1,1,8.2,8.2,8.2
2155,2,16,1177,1,1,8.2,8.2,8.2
2156,47,16,607,1,1,8.4,8.4,8.4
2157,47,16,692,1,1,8.4,8.4,8.4
2158,47,16,1132,0,1,8.4,8.4,8.4
2159,4,16,1223,4,1,9.7,9.7,9.7
2160,4,16,1150,3,1,9.7,9.7,9.7
2161,4,16,158,1,1,9.7,9.7,9.7
2162,4,16,1008,2,1,9.7,9.7,9.7
2163,145,16,641,2,1,8.9,8.9,8.9
2164,145,16,438,1,1,8.9,8.9,8.9
2165,145,16,204,0,1,8.9,8.9,8.9
2166,145,16,23,3,1,8.9,8.9,8.9
2167,145,16,737,1,1,8.9,8.9,8.9
2168,128,16,1283,3,1,8.9,8.9,8.9
2169,128,16,1633,3,1,8.9,8.9,8.9
2170,128,16,106,1,1,8.9,8.9,8.9
2171,128,16,1294,1,1,8.9,8.9,8.9
2172,128,16,469,1,1,8.9,8.9,8.9
2173,128,16,1503,1,1,8.9,8.9,8.9
2174,128,16,344,3,1,8.9,8.9,8.9
2175,20,16,762,1,1,8.7,8.7,8.7
2176,20,16,882,3,1,8.7,8.7,8.7
2177,20,16,204,0,1,8.7,8.7,8.7
2178,14,16,1655,1,1,9.3,9.3,9.3
2179,14,16,309,1,1,9.3,9.3,9.3
2180,14,16,631,1,1,9.2,9.2,9.2
2181,14,16,720,1,1,9.2,9.2,9.2
2182,14,16,1669,1,1,9.2,9.2,9.2
2183,14,16,1159,0,1,9.3,9.3,9.3
2184,14,16,120,1,1,9.2,9.2,9.2
2185,14,16,1559,0,1,9.2,9.2,9.2
2186,14,16,712,1,1,9.2,9.2,9.2
2187,14,16,394,1,1,9.3,9.3,9.3
2188,14,16,1119,1,1,9.2,9.2,9.2
2189,116,16,745,3,1,8.4,8.4,8.4
2190,116,16,1620,1,1,8.4,8.4,8.4
2191,116,16,309,1,1,8.4,8.4,8.4
2192,116,16,755,3,1,8.4,8.4,8.4
2193,122,16,1659,3,1,8.5,8.5,8.5
2194,122,16,1620,1,1,9.0,9.0,9.0
2195,122,16,1147,1,1,8.2,8.2,8.2
2196,122,16,966,2,1,8.9,8.9,8.9
2197,122,16,1243,1,1,8.5,8.5,8.5
2198,122,16,204,0,1,8.2,8.2,8.2
2199,122,16,1379,1,1,9.0,9.0,9.0
2200,122,16,564,0,1,9.0,9.0,9.0
2201,122,16,1015,1,1,8.9,8.9,8.9
2202,122,16,1078,1,1,9.0,9.0,9.0
2203,122,16,1199,1,1,8.9,8.9,8.9
2204,144,16,510,2,1,8.5,8.5,8.5
2205,144,16,512,3,1,8.3,8.3,8.3
2206,144,16,25,1,1,8.2,8.2,8.2
2207,144,16,264,1,1,8.5,8.5,8.5
2208,144,16,1263,1,1,8.6,8.6,8.6
2209,144,16,1620,3,1,8.1,8.1,8.1
2210,144,16,114,2,1,8.2,8.2,8.2
2211,144,16,1308,1,1,8.2,8.2,8.2
2212,144,16,1116,1,1,8.3,8.3,8.3
2213,144,16,1503,2,1,8.3,8.3,8.3
2214,144,16,1049,2,1,8.3,8.3,8.3
2215,144,16,951,1,1,8.3,8.3,8.3
2216,144,16,1356,1,1,8.2,8.2,8.2
2217,144,16,1369,1,1,8.2,8.2,8.2
2218,144,16,762,1,1,8.3,8.3,8.3
2219,144,16,892,1,1,8.3,8.3,8.3
2220,144,16,247,1,1,8.3,8.3,8.3
